GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,PERIOD,GAMES_FROM_RETURN,INJURY_DATE,PTS_ROLLING_AVG,REB_ROLLING_AVG,AST_ROLLING_AVG,STL_ROLLING_AVG,BLK_ROLLING_AVG,TOV_ROLLING_AVG,PLAYER,TEAM,INJURY_SEASON,INJURY_TYPE
2026-03-21,NOP vs. CLE,L,30,12,3,9,1,0,2,After,10,2025-01-31,22.0,5.0,6.4,1.4,0.0,3.2,Dejounte Murray,NOP,2024-25,Achilles
2026-03-24,NOP @ NYK,L,28,7,5,12,1,0,1,After,11,2025-01-31,19.6,4.8,8.4,1.2,0.0,3.0,Dejounte Murray,NOP,2024-25,Achilles
2026-03-26,NOP @ DET,L,29,12,7,4,3,0,5,After,12,2025-01-31,16.6,5.2,8.0,1.4,0.0,3.2,Dejounte Murray,NOP,2024-25,Achilles
2026-03-29,NOP vs. HOU,L,28,19,4,6,1,1,1,After,13,2025-01-31,13.4,4.6,8.4,1.4,0.2,3.0,Dejounte Murray,NOP,2024-25,Achilles
2026-04-02,NOP @ POR,L,28,9,8,5,2,0,5,After,14,2025-01-31,11.8,5.4,7.2,1.6,0.2,2.8,Dejounte Murray,NOP,2024-25,Achilles
2024-10-24,SAS @ DAL,L,28,17,9,1,0,1,4,Before,-46,2025-02-12,17.0,9.0,1.0,0.0,1.0,4.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-10-26,SAS vs. HOU,W,30,29,7,1,0,3,3,Before,-45,2025-02-12,23.0,8.0,1.0,0.0,2.0,3.5,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-10-28,SAS vs. HOU,L,35,14,20,5,0,4,4,Before,-44,2025-02-12,20.0,12.0,2.3333333333333335,0.0,2.6666666666666665,3.6666666666666665,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-10-30,SAS @ OKC,L,27,6,8,2,0,3,4,Before,-43,2025-02-12,16.5,11.0,2.25,0.0,2.75,3.75,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-10-31,SAS @ UTA,W,34,25,9,7,5,5,3,Before,-42,2025-02-12,18.2,10.6,3.2,1.0,3.2,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-02,SAS vs. MIN,W,31,17,6,3,1,2,3,Before,-41,2025-02-12,18.2,10.0,3.6,1.2,3.4,3.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-04,SAS @ LAC,L,34,24,13,3,3,9,2,Before,-40,2025-02-12,17.2,11.2,4.0,1.8,4.6,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-06,SAS @ HOU,L,25,15,6,0,1,3,4,Before,-39,2025-02-12,17.4,8.4,3.0,2.0,4.4,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-07,SAS vs. POR,W,32,12,8,2,4,3,4,Before,-38,2025-02-12,18.6,8.4,3.0,2.8,4.4,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-09,SAS vs. UTA,L,33,24,16,0,0,7,6,Before,-37,2025-02-12,18.4,9.8,1.6,1.8,4.8,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-11,SAS vs. SAC,W,34,34,14,6,1,3,3,Before,-36,2025-02-12,21.8,11.4,2.2,1.8,5.0,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-13,SAS vs. WAS,W,32,50,6,2,1,3,1,Before,-35,2025-02-12,27.0,10.0,2.0,1.4,3.8,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-15,SAS vs. LAL,L,34,28,14,5,1,2,5,Before,-34,2025-02-12,29.6,11.6,3.0,1.4,3.6,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-23,SAS vs. GSW,W,34,25,7,9,1,3,4,Before,-33,2025-02-12,32.2,11.4,4.4,0.8,3.6,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-26,SAS @ UTA,W,37,34,7,2,1,3,2,Before,-32,2025-02-12,34.2,9.6,4.8,1.0,2.8,3.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-11-27,SAS vs. LAL,L,33,20,10,2,2,3,4,Before,-31,2025-02-12,31.4,8.8,4.0,1.2,2.8,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-01,SAS @ SAC,W,37,34,14,11,1,3,5,Before,-30,2025-02-12,28.2,10.4,5.8,1.2,2.8,4.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-03,SAS @ PHX,L,34,15,13,7,1,1,4,Before,-29,2025-02-12,25.6,10.2,6.2,1.2,2.6,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-08,SAS vs. NOP,W,26,25,10,1,0,3,3,Before,-28,2025-02-12,25.6,10.8,4.6,1.0,2.6,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-13,SAS @ POR,W,34,28,7,7,1,2,3,Before,-27,2025-02-12,24.4,10.8,5.6,1.0,2.4,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-15,SAS vs. MIN,L,33,20,12,5,0,7,4,Before,-26,2025-02-12,24.4,11.2,6.2,0.6,3.2,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-19,SAS vs. ATL,W,37,42,6,5,2,4,5,Before,-25,2025-02-12,26.0,9.6,5.0,0.8,3.4,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-21,SAS vs. POR,W,30,30,7,3,0,10,1,Before,-24,2025-02-12,29.0,8.4,4.2,0.6,5.2,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-23,SAS @ PHI,L,37,26,9,4,0,8,5,Before,-23,2025-02-12,29.2,8.2,4.8,0.6,6.2,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-25,SAS @ NYK,L,40,42,18,4,1,4,4,Before,-22,2025-02-12,32.0,10.4,4.2,0.6,6.6,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-27,SAS @ BKN,W,35,19,7,4,0,6,3,Before,-21,2025-02-12,31.8,9.4,4.0,0.6,6.4,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-29,SAS @ MIN,L,37,34,8,2,1,2,1,Before,-20,2025-02-12,30.2,9.8,3.4,0.4,6.0,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-12-31,SAS vs. LAC,W,26,27,9,5,1,3,2,Before,-19,2025-02-12,29.6,10.2,3.8,0.6,4.6,3.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-03,SAS @ DEN,W,33,35,18,4,1,2,7,Before,-18,2025-02-12,31.4,12.0,3.8,0.8,3.4,3.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-04,SAS vs. DEN,L,39,20,23,3,1,4,4,Before,-17,2025-02-12,27.0,13.0,3.6,0.8,3.4,3.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-06,SAS @ CHI,L,35,23,14,4,0,8,5,Before,-16,2025-02-12,27.8,14.4,3.6,0.8,3.8,3.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-08,SAS @ MIL,L,33,10,10,1,2,3,3,Before,-15,2025-02-12,23.0,14.8,3.4,1.0,4.0,4.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-13,SAS @ LAL,W,34,23,8,5,3,2,1,Before,-14,2025-02-12,22.2,14.6,3.4,1.4,3.8,4.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-15,SAS vs. MEM,L,37,13,12,2,2,8,1,Before,-13,2025-02-12,17.8,13.4,3.0,1.6,5.0,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-17,SAS vs. MEM,L,31,19,12,3,1,6,4,Before,-12,2025-02-12,17.6,11.2,3.0,1.6,5.4,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-19,SAS @ MIA,L,30,21,10,3,0,1,3,Before,-11,2025-02-12,17.2,10.4,2.8,1.6,4.0,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-23,SAS @ IND,W,32,30,11,6,1,5,4,Before,-10,2025-02-12,21.2,10.6,3.8,1.4,4.4,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-25,SAS vs. IND,L,36,20,12,2,2,1,4,Before,-9,2025-02-12,20.6,11.4,3.2,1.2,4.2,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-29,SAS vs. LAC,L,35,23,12,4,2,3,3,Before,-8,2025-02-12,22.6,11.4,3.6,1.2,3.2,3.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-01-31,SAS vs. MIL,W,31,30,14,1,0,6,1,Before,-7,2025-02-12,24.8,11.8,3.2,1.0,3.2,3.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-03,SAS @ MEM,L,31,27,10,5,2,2,4,Before,-6,2025-02-12,26.0,11.8,3.6,1.4,3.4,3.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-05,SAS @ ATL,W,31,24,12,2,0,1,1,Before,-5,2025-02-12,24.8,12.0,2.8,1.2,2.6,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-07,SAS @ CHA,L,34,16,11,3,0,5,1,Before,-4,2025-02-12,24.0,11.8,3.0,0.8,3.4,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-08,SAS @ ORL,L,31,18,9,4,4,4,4,Before,-3,2025-02-12,23.0,11.2,3.0,1.2,3.6,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-10,SAS @ WAS,W,38,31,15,4,2,3,1,Before,-2,2025-02-12,23.2,11.4,3.6,1.6,3.0,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-02-12,SAS @ BOS,L,36,17,13,4,0,2,2,Before,-1,2025-02-12,21.2,12.0,3.4,1.2,3.0,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-10-22,SAS @ DAL,W,30,40,15,1,1,3,0,After,1,2025-02-12,40.0,15.0,1.0,1.0,3.0,0.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-10-24,SAS @ NOP,W,32,29,11,2,1,9,0,After,2,2025-02-12,34.5,13.0,1.5,1.0,6.0,0.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-10-26,SAS vs. BKN,W,36,31,14,4,3,6,2,After,3,2025-02-12,33.333333333333336,13.333333333333334,2.3333333333333335,1.6666666666666667,6.0,0.6666666666666666,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-10-27,SAS vs. TOR,W,31,24,15,4,1,1,4,After,4,2025-02-12,31.0,13.75,2.75,1.5,4.75,1.5,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-10-30,SAS vs. MIA,W,40,27,18,6,1,5,3,After,5,2025-02-12,30.2,14.6,3.4,1.4,4.8,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-02,SAS @ PHX,L,34,9,9,2,1,4,6,After,6,2025-02-12,24.0,13.4,3.6,1.4,5.0,3.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-05,SAS @ LAL,L,33,19,8,3,1,1,5,After,7,2025-02-12,22.0,12.8,3.8,1.4,3.4,4.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-07,SAS vs. HOU,W,37,22,8,4,1,2,4,After,8,2025-02-12,20.2,11.6,3.8,1.0,2.6,4.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-08,SAS vs. NOP,W,32,18,18,3,1,3,5,After,9,2025-02-12,19.0,12.2,3.6,1.0,3.0,4.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-10,SAS @ CHI,W,36,38,12,5,1,5,3,After,10,2025-02-12,21.2,11.0,3.4,1.0,3.0,4.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-12,SAS vs. GSW,L,36,31,15,10,0,1,8,After,11,2025-02-12,25.6,12.2,5.0,0.8,2.4,5.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-11-14,SAS vs. GSW,L,38,26,12,4,1,3,3,After,12,2025-02-12,27.0,13.0,5.2,0.8,2.8,4.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-13,SAS @ OKC,W,21,22,9,2,1,2,5,After,13,2025-02-12,27.0,13.2,4.8,0.8,2.8,4.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-18,SAS vs. WAS,W,17,15,8,4,0,4,2,After,14,2025-02-12,26.4,11.2,5.0,0.6,3.0,4.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-19,SAS @ ATL,W,21,26,12,3,1,2,2,After,15,2025-02-12,24.0,11.2,4.6,0.6,2.4,4.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-21,SAS @ WAS,W,22,14,12,2,0,2,2,After,16,2025-02-12,20.6,10.6,3.0,0.6,2.6,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-23,SAS vs. OKC,W,23,12,5,3,0,0,3,After,17,2025-02-12,17.8,9.2,2.8,0.4,2.0,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-25,SAS @ OKC,W,26,19,11,2,1,1,3,After,18,2025-02-12,17.2,9.6,2.8,0.4,1.8,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-27,SAS vs. UTA,L,28,32,7,3,0,5,3,After,19,2025-02-12,20.6,9.4,2.6,0.4,2.0,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-29,SAS vs. CLE,L,27,26,14,3,1,1,2,After,20,2025-02-12,20.6,9.8,2.6,0.4,1.8,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2025-12-31,SAS vs. NYK,W,24,31,13,1,0,1,3,After,21,2025-02-12,24.0,10.0,2.4,0.4,1.6,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-06,SAS @ MEM,L,21,30,5,3,1,1,2,After,22,2025-02-12,27.6,10.0,2.4,0.6,1.8,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-07,SAS vs. LAL,W,26,16,14,2,2,4,4,After,23,2025-02-12,27.0,10.6,2.4,0.8,2.4,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-10,SAS @ BOS,W,26,21,6,1,0,3,0,After,24,2025-02-12,24.8,10.4,2.0,0.8,2.0,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-11,SAS @ MIN,L,27,29,7,1,3,0,1,After,25,2025-02-12,25.4,9.0,1.6,1.2,1.8,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-13,SAS @ OKC,L,28,17,7,1,0,1,1,After,26,2025-02-12,22.6,7.8,1.6,1.2,1.8,1.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-15,SAS vs. MIL,W,22,22,10,1,0,2,1,After,27,2025-02-12,21.0,8.8,1.2,1.0,2.0,1.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-17,SAS vs. MIN,W,31,39,9,3,0,2,2,After,28,2025-02-12,25.6,7.8,1.4,0.6,1.6,1.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-19,SAS vs. UTA,W,26,33,10,1,2,2,1,After,29,2025-02-12,28.0,8.6,1.4,1.0,1.4,1.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-20,SAS @ HOU,L,30,14,10,2,0,0,1,After,30,2025-02-12,25.0,9.2,1.6,0.4,1.4,1.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-22,SAS @ UTA,W,33,26,14,3,1,5,3,After,31,2025-02-12,26.8,10.6,2.0,0.6,2.2,1.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-25,SAS vs. NOP,L,31,16,16,0,0,4,3,After,32,2025-02-12,25.6,11.8,1.8,0.6,2.6,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-28,SAS @ HOU,W,29,28,16,3,2,5,4,After,33,2025-02-12,23.4,13.2,1.8,1.0,3.2,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-01-31,SAS @ CHA,L,31,16,8,1,1,0,2,After,34,2025-02-12,20.0,12.8,1.8,0.8,2.8,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-01,SAS vs. ORL,W,28,25,8,2,4,5,2,After,35,2025-02-12,22.2,12.4,1.8,1.6,3.8,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-04,SAS vs. OKC,W,28,22,14,2,0,2,2,After,36,2025-02-12,21.4,12.4,1.6,1.4,3.2,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-05,SAS @ DAL,W,34,29,11,6,2,3,3,After,37,2025-02-12,24.0,11.4,2.8,1.8,3.0,2.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-07,SAS vs. DAL,W,27,16,11,1,0,3,0,After,38,2025-02-12,21.6,10.4,2.4,1.4,2.6,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-10,SAS @ LAL,W,26,40,12,2,2,1,4,After,39,2025-02-12,26.4,11.2,2.6,1.6,2.8,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-11,SAS @ GSW,W,33,26,9,4,1,2,1,After,40,2025-02-12,26.6,11.4,3.0,1.0,2.2,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-19,SAS vs. PHX,W,25,17,11,4,1,5,1,After,41,2025-02-12,25.6,10.8,3.4,1.2,2.8,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-21,SAS vs. SAC,W,30,28,15,6,1,4,1,After,42,2025-02-12,25.4,11.6,3.4,1.0,3.0,1.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-23,SAS @ DET,W,36,21,17,4,1,6,3,After,43,2025-02-12,26.4,12.8,4.0,1.2,3.6,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-25,SAS @ TOR,W,30,12,8,3,1,5,3,After,44,2025-02-12,20.8,12.0,4.2,1.0,4.4,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-02-26,SAS @ BKN,W,26,12,8,5,2,2,1,After,45,2025-02-12,18.0,11.8,4.4,1.2,4.4,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-01,SAS @ NYK,L,34,25,13,2,0,4,7,After,46,2025-02-12,19.6,12.2,4.0,1.0,4.2,3.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-03,SAS @ PHI,W,24,10,8,4,3,6,3,After,47,2025-02-12,16.0,10.8,3.6,1.4,4.6,3.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-05,SAS vs. DET,W,39,38,16,3,0,5,0,After,48,2025-02-12,19.4,10.6,3.4,1.2,4.4,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-06,SAS vs. LAC,W,22,27,10,1,1,4,1,After,49,2025-02-12,22.4,11.0,3.0,1.2,4.2,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-08,SAS vs. HOU,W,30,29,8,1,2,4,0,After,50,2025-02-12,25.8,11.0,2.2,1.2,4.6,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-10,SAS vs. BOS,W,37,39,11,3,1,2,6,After,51,2025-02-12,28.6,10.6,2.4,1.4,4.2,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-14,SAS vs. CHA,W,31,32,12,8,2,4,2,After,52,2025-02-12,33.0,11.4,3.2,1.2,3.8,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-16,SAS @ LAC,W,34,21,13,2,1,4,3,After,53,2025-02-12,29.6,10.8,3.0,1.4,3.6,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-17,SAS @ SAC,W,22,18,8,3,0,1,0,After,54,2025-02-12,27.8,10.4,3.4,1.2,3.0,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-19,SAS vs. PHX,W,35,34,12,1,3,1,3,After,55,2025-02-12,28.8,11.2,3.4,1.4,2.4,2.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-21,SAS vs. IND,W,26,20,8,6,1,5,2,After,56,2025-02-12,25.0,10.6,4.0,1.4,3.0,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-23,SAS @ MIA,W,26,26,15,4,0,5,2,After,57,2025-02-12,23.8,11.2,3.2,1.0,3.2,2.0,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-25,SAS @ MEM,W,27,19,15,3,3,7,2,After,58,2025-02-12,23.4,11.6,3.4,1.4,3.8,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-28,SAS @ MIL,W,31,23,15,6,2,1,3,After,59,2025-02-12,24.4,13.0,4.0,1.8,3.8,2.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-03-30,SAS vs. CHI,W,30,41,16,4,1,3,2,After,60,2025-02-12,25.8,13.8,4.6,1.4,4.2,2.2,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-04-01,SAS @ GSW,W,29,41,18,3,0,3,0,After,61,2025-02-12,30.0,15.8,4.0,1.2,3.8,1.8,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-04-04,SAS @ DEN,L,40,34,18,7,1,5,1,After,62,2025-02-12,31.6,16.4,4.6,1.4,3.8,1.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-04-06,SAS vs. PHI,W,16,17,5,1,0,3,2,After,63,2025-02-12,31.2,14.4,4.2,0.8,3.0,1.6,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2026-04-10,SAS vs. DAL,W,26,40,13,5,1,2,2,After,64,2025-02-12,34.6,14.0,4.0,0.6,3.2,1.4,Victor Wembanyama,SAS,2024-25,Shoulder (DVT)
2024-10-24,OKC @ DEN,W,34,12,3,3,0,2,5,Before,-69,2025-04-09,12.0,3.0,3.0,0.0,2.0,5.0,Jalen Williams,OKC,2024-25,Wrist
2024-10-26,OKC @ CHI,W,32,24,9,8,0,0,2,Before,-68,2025-04-09,18.0,6.0,5.5,0.0,1.0,3.5,Jalen Williams,OKC,2024-25,Wrist
2024-10-27,OKC vs. ATL,W,33,20,9,5,2,0,0,Before,-67,2025-04-09,18.666666666666668,7.0,5.333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,Jalen Williams,OKC,2024-25,Wrist
2024-10-30,OKC vs. SAS,W,27,12,7,8,4,1,1,Before,-66,2025-04-09,17.0,7.0,6.0,1.5,0.75,2.0,Jalen Williams,OKC,2024-25,Wrist
2024-11-01,OKC @ POR,W,26,22,5,4,4,0,3,Before,-65,2025-04-09,18.0,6.6,5.6,2.0,0.6,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-11-02,OKC @ LAC,W,34,15,7,4,2,0,4,Before,-64,2025-04-09,18.6,7.4,5.8,2.4,0.2,2.0,Jalen Williams,OKC,2024-25,Wrist
2024-11-04,OKC vs. ORL,W,35,23,4,1,3,1,1,Before,-63,2025-04-09,18.4,6.4,4.4,3.0,0.4,1.8,Jalen Williams,OKC,2024-25,Wrist
2024-11-06,OKC @ DEN,L,36,29,10,9,3,0,1,Before,-62,2025-04-09,20.2,6.6,5.2,3.2,0.4,2.0,Jalen Williams,OKC,2024-25,Wrist
2024-11-08,OKC vs. HOU,W,32,14,5,3,0,1,3,Before,-61,2025-04-09,20.6,6.2,4.2,2.4,0.4,2.4,Jalen Williams,OKC,2024-25,Wrist
2024-11-10,OKC vs. GSW,L,31,20,3,4,1,4,4,Before,-60,2025-04-09,20.2,5.8,4.2,1.8,1.2,2.6,Jalen Williams,OKC,2024-25,Wrist
2024-11-11,OKC vs. LAC,W,35,28,8,6,2,0,2,Before,-59,2025-04-09,22.8,6.0,4.6,1.8,1.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-11-13,OKC vs. NOP,W,31,31,6,7,4,2,2,Before,-58,2025-04-09,24.4,6.4,5.8,2.0,1.4,2.4,Jalen Williams,OKC,2024-25,Wrist
2024-11-15,OKC vs. PHX,W,30,14,8,3,2,2,1,Before,-57,2025-04-09,21.4,6.0,4.6,1.8,1.8,2.4,Jalen Williams,OKC,2024-25,Wrist
2024-11-17,OKC vs. DAL,L,35,27,5,5,1,1,1,Before,-56,2025-04-09,24.0,6.0,5.0,2.0,1.8,2.0,Jalen Williams,OKC,2024-25,Wrist
2024-11-19,OKC @ SAS,L,34,27,10,5,5,0,1,Before,-55,2025-04-09,25.4,7.4,5.2,2.8,1.0,1.4,Jalen Williams,OKC,2024-25,Wrist
2024-11-20,OKC vs. POR,W,36,30,7,8,2,2,3,Before,-54,2025-04-09,25.8,7.2,5.6,2.8,1.4,1.6,Jalen Williams,OKC,2024-25,Wrist
2024-11-25,OKC @ SAC,W,32,28,4,5,2,1,5,Before,-53,2025-04-09,25.2,6.8,5.2,2.4,1.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-11-27,OKC @ GSW,W,16,13,6,7,2,1,2,Before,-52,2025-04-09,25.0,6.4,6.0,2.4,1.0,2.4,Jalen Williams,OKC,2024-25,Wrist
2024-11-29,OKC @ LAL,W,34,19,4,2,2,0,3,Before,-51,2025-04-09,23.4,6.2,5.4,2.6,0.8,2.8,Jalen Williams,OKC,2024-25,Wrist
2024-12-01,OKC @ HOU,L,37,22,5,7,1,1,1,Before,-50,2025-04-09,22.4,5.2,5.8,1.8,1.0,2.8,Jalen Williams,OKC,2024-25,Wrist
2024-12-03,OKC vs. UTA,W,28,28,2,5,3,0,0,Before,-49,2025-04-09,22.0,4.2,5.2,2.0,0.6,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-12-05,OKC @ TOR,W,28,20,7,2,0,0,0,Before,-48,2025-04-09,20.4,4.8,4.6,1.6,0.4,1.2,Jalen Williams,OKC,2024-25,Wrist
2024-12-07,OKC @ NOP,W,35,27,6,5,4,0,4,Before,-47,2025-04-09,23.2,4.8,4.2,2.0,0.2,1.6,Jalen Williams,OKC,2024-25,Wrist
2024-12-10,OKC vs. DAL,W,32,18,7,4,0,1,4,Before,-46,2025-04-09,23.0,5.4,4.6,1.6,0.4,1.8,Jalen Williams,OKC,2024-25,Wrist
2024-12-14,OKC vs. HOU,W,39,20,5,5,1,0,3,Before,-45,2025-04-09,22.6,5.4,4.2,1.6,0.2,2.2,Jalen Williams,OKC,2024-25,Wrist
2024-12-19,OKC @ ORL,W,36,11,1,7,0,0,3,Before,-44,2025-04-09,19.2,5.2,4.6,1.0,0.2,2.8,Jalen Williams,OKC,2024-25,Wrist
2024-12-20,OKC @ MIA,W,36,33,6,4,0,1,4,Before,-43,2025-04-09,21.8,5.0,5.0,1.0,0.4,3.6,Jalen Williams,OKC,2024-25,Wrist
